NAME	earlytrophozoite	latering	latetrophozoite	earlyschizont	earlyring	lateschizont	gametocyte(developing)	gametocyte(female)	gametocyte(male)
PF3D7_0624500	1	1	78.03265116	141.6671918	1	67.67046423	1	263.0961674	1
PF3D7_0624700	1	1	68.32002761	1	1	1	1	1	1
PF3D7_0624800	1	1	1	1	1	1	1	1	90.74111429
PF3D7_0624900	1	1	1	1	1	1	172.7781428	202.1001468	1279.577707
PF3D7_0625100	1	1	1	1	1	1	1	359.1587983	1
PF3D7_0625300	462.8803646	1	740.1685813	695.4150026	1	1	278.6752635	70.08744735	81.02216847
PF3D7_0625400	108.8979834	265.7541622	1	1	963.5321628	166.020818	1	1	1
PF3D7_0625500	1	104.4403258	89.91046605	1	73.72774109	1	140.1074197	1	1
PF3D7_0625600	1	192.3215812	1	1	1	1	101.2492245	85.4377714	1
PF3D7_0625700	1	1	1	1	1	1	1	78.01988112	1
PF3D7_0625800	1	1	106.2547147	1	1	1	115.4299055	68.90968523	1
PF3D7_0626100	98.2946047	1	1	1	1	1	1	1	1
PF3D7_0626200	155.0088328	181.0107347	62.15468364	1	1	1	91.93504849	1	1
PF3D7_0626500	1	1	1	1	1	1	1	1	817.6033598
PF3D7_0626700	100.1185469	1	40.47202502	1	1	1	108.7698884	1	1
PF3D7_0626800	457.4165537	305.4380795	183.8524958	86.87112266	1	1	170.3618807	1	68.16929161
PF3D7_0626900	1	1	64.92961669	1	1	1	127.9744873	1	1
PF3D7_0627000	1	1	1	1	1	1	80.27558039	65.18041908	442.3348836
PF3D7_0627500	233.2389487	121.4899103	1	1	1	1	165.5809312	1	1
PF3D7_0627600	1	1	1	1	1	1	80.99954735	70.5568997	122.5330912
PF3D7_0628100	230.3999645	169.9439942	722.3021906	5876.339875	158.6539752	19724.43704	487.6235299	1416.753076	456.7815843
PF3D7_0628400	1	1	1	1	1	1	1	1	112.4659594
PF3D7_0628800	107.9595836	1	182.5960173	1	1	1	121.8134141	1	1
PF3D7_0628900	113.1602723	1	1	1	1	1	180.6559746	168.5581657	215.6748102
PF3D7_0629100	131.9446634	1	98.76515883	1	1	1	1	59.88984587	1
PF3D7_0629200	234.0316959	143.9180821	273.2097075	72.61530498	1	1	173.529873	1	1
PF3D7_0629300	1	1	1	1	128.3712677	442.156002	1	1	1
PF3D7_0629500	285.3262433	250.5064581	102.742716	1	548.330094	74.62174079	95.84789927	1	1
PF3D7_0629600	205.3311302	312.0338433	1	1	224.7572932	1	265.6202123	1	1
PF3D7_0629900	1	1	1	1	1	1	1	59.23214062	1
PF3D7_0630000	1	1	1	1	1	1	1	624.7031459	1
PF3D7_0630100	1	1	1	1	314.9212958	1	1	99.23136757	1
PF3D7_0630200	1	1	1	1	1	1	1	1234.511535	1
PF3D7_0630300	262.7419669	1	408.9044377	226.6387058	1	1	190.2693944	160.2093844	1703.40596
PF3D7_0630400	1	1	61.27731738	272.4717526	1	77.66061267	1	250.6919643	174.0540833
PF3D7_0630500	161.5224256	141.4079525	1	1	1	1	97.97621154	1	1
PF3D7_0630800	1	1	1	1	1	1	1	164.7553216	1216.05935
PF3D7_0630900	455.5978621	592.7212766	63.02333667	1	206.4121154	1	305.730723	1	88.28876871
PF3D7_0631000	1	1	1	69.84846648	1	1	1	84.63564603	1
PF3D7_0701900	108.9288622	1271.953566	77.19668256	1	1918.126122	44.34794076	100.0406568	1	1
PF3D7_0702000	253.9814889	1897.545892	1	170.8689037	1356.61323	121.0256457	1	1	1
PF3D7_0702200	1	85.06078915	1	1	430.9884515	1	1	1	1
PF3D7_0702300	1	564.8013977	1	1	253.1926154	1	1	1	1
PF3D7_0702400	547.335931	989.6373925	233.3774082	77.55586485	188.5308123	1	209.0440175	1	1
PF3D7_0702500	331.0860381	363.6483828	86.27015172	1	1	1	1	1	1
PF3D7_0703600	1	1	244.1608981	739.0287499	1	585.5605704	124.2581284	104.7910115	221.4824811
PF3D7_0703700	186.0777619	239.3993468	70.32085475	1	129.755621	1	1	1	1
PF3D7_0703800	1	1	1	1	1	1	1	1	764.0750873
PF3D7_0704100	141.0778176	1	876.694712	2638.674912	1	1396.559062	495.4927128	2277.534646	439.0072629
PF3D7_0704200	143.000083	117.047316	89.63682481	1	1	1	169.5303227	1	1
PF3D7_0704300	314.5215934	1	1039.5065	1529.203253	1	420.484929	329.3777081	118.5219789	64.10219917
PF3D7_0704400	1	1	82.05531479	113.2715378	1	101.5787878	1	115.241212	1
PF3D7_0704500	1	1	256.791784	1641.770429	1	133.5770992	139.8400609	146.0991163	182.4822533
PF3D7_0704800	161.9537859	1	129.5504996	159.7530629	157.1226215	555.02007	97.02630833	116.73541	82.12376454
PF3D7_0705100	1	1	197.8097078	730.4184193	1	108.9555256	1	249.459371	445.9643132
PF3D7_0705200	1	1	1	1	1	1	117.1622956	1	109.7296467
PF3D7_0705300	194.1367996	1	243.1772655	436.4475396	1	90.03790355	1	172.5872517	597.1288549
PF3D7_0705600	163.9089348	1	1	1	1	1	1	1	1
PF3D7_0705800	1	1	1	1	1	1	1	472.2153295	1
PF3D7_0706100	326.5841646	1	653.9631522	500.8027112	1	423.5741554	200.789885	76.91128263	1
PF3D7_0706200	1	1	1	1	1	1	93.3296706	1	1
PF3D7_0706300	1	1	1	1	1	1259.448709	1	1	1
PF3D7_0706700	1	1	1	1	1	1	1	1	584.4600871
PF3D7_0707300	1	1	280.3195082	10873.94266	80.02579751	16285.6118	122.8930768	87.02589195	202.0184738
PF3D7_0707400	283.5420721	1	117.9637573	1	1	1	176.4718894	52.40915926	1
PF3D7_0707500	242.5621014	994.1126545	150.0147302	86.50660438	2952.102765	164.39933	137.0448998	1	115.6652554
PF3D7_0707800	229.3302319	1	503.9576117	218.739084	128.3873626	1	359.5361919	1	111.1109344
PF3D7_0707900	335.0324385	532.675405	221.8308344	1	283.0257591	1	394.231138	206.3864841	52.31865102
PF3D7_0708200	1	1	1	1	1	1	84.32249536	1	317.3472128
PF3D7_0708600	1	1	1	1	1	1	1	811.4576266	58.69964062
PF3D7_0709000	150.1031618	248.3699521	1	1	1	1	1	1	1
PF3D7_0709600	184.4364683	197.4738036	110.600448	1	1	1	109.932688	1	1
PF3D7_0709700	1	1	117.5872111	172.3007507	1	1	1	466.822658	1
PF3D7_0709800	1	1	1	92.86545458	1	1	1	1	1
PF3D7_0710000	265.0814347	1	836.4817588	727.5975032	1	1	352.5298258	221.5500761	1106.653841
PF3D7_0710100	138.5542583	318.0955192	239.8942747	110.4402061	1	1	1	124.5432776	1
PF3D7_0710500	93.20066095	1	1	1	1	1	1	103.538694	66.35314543
PF3D7_0710700	259.7397193	655.2604743	128.1034071	1	129.3237641	1	184.7483397	258.7781018	77.63627735
PF3D7_0710900	114.5611828	1	62.96339485	1	1	1	151.0313303	1	1
PF3D7_0711100	1	278.5701309	1	1	231.9702345	1	68.49324691	1	1
PF3D7_0711200	95.07120139	1	72.396756	102.953849	105.2209585	1	170.9608886	1	213.8455748
PF3D7_0711300	101.786188	1	1	1	1	1	1	1	1
PF3D7_0713400	134.0810027	235.0952244	100.842643	90.9348748	156.0581914	1	100.5144001	1	1
PF3D7_0713500	1	123.8349636	150.9521633	110.6134026	103.5264052	1	89.66226451	1	736.0391179
PF3D7_0713600	186.7958779	1	142.9668976	1	1	1	114.7359789	1	1
PF3D7_0713800	1	1	1	1	1	289.493962	1	1	1
PF3D7_0714100	1	1	1	1	1	1	1	1	528.899213
PF3D7_0714400	1	1	1	1	1	1	1	1	268.8722413
PF3D7_0715000	232.0479586	200.7273476	127.2018453	1	1	1	106.064904	1	1
PF3D7_0715100	1	1	1	1	1	1	1	236.6125684	627.5920055
PF3D7_0715300	1	1	153.8480528	44.61055166	1	1	1	1	1
PF3D7_0715400	1	1	1	1	1	1	1	1381.035325	1
PF3D7_0715600	132.1687041	1	130.5536736	1	1	1	90.37269649	1	1
PF3D7_0716300	1229.661763	244.9573043	1942.805814	928.3512757	1	1	757.2045711	130.4511552	68.17278241
PF3D7_0716400	133.7129984	1	275.3487872	93.89318222	1	1	207.5602972	210.2758364	1
PF3D7_0716500	130.0195459	1	155.9459143	1	1	1	1	1	140.4045624
PF3D7_0716900	1	1	1	1	1	1	84.3899716	90.00943526	1
PF3D7_0717000	1	1	93.88619364	95.46459452	1	1	88.57733278	1	1
PF3D7_0717400	164.0109053	217.6575709	109.7519204	1	122.4738055	89.84947531	117.6587839	1	1
PF3D7_0717500	108.314881	1	260.0119132	401.7773211	100.0231139	1028.486227	141.2238872	97.43020571	922.2164228
PF3D7_0717800	1	1	71.12125232	1	1	1	1	264.6465944	1
PF3D7_0717900	592.8160458	123.3648244	113.1905723	1	1	1	404.6520043	250.0586706	173.3460757
PF3D7_0718000	1	1	1	1	1	1	288.2481781	406.9014273	4344.82524
PF3D7_0718600	1	1	1	1	1	143.3611174	1	1	1
PF3D7_0718700	80.7194923	1	1	1	1	1	1	1	1
PF3D7_0719000	160.620024	1	81.40887287	1	1	1	191.3503816	1	220.8387809
PF3D7_0719200	1	1	1	1	1	1	1	818.1022691	1
PF3D7_0719600	1175.231043	1121.374568	472.4922213	1	153.5578359	1	428.7287612	73.53527386	125.1072961
PF3D7_0720100	192.1640133	269.9153434	95.14497896	1	1	1	217.9040032	143.2558223	84.7443802
PF3D7_0720200	120.2413801	213.0733919	69.27884586	1	1	1	118.172259	1	1
PF3D7_0720400	259.7710649	1	128.4053228	1	1	1	226.3369688	85.15061697	77.98340177
PF3D7_0720600	163.976071	1	260.7238459	157.6722282	1	1	293.3616901	1	89.05327295
PF3D7_0720900	87.11856998	1	133.2315287	1	1	1	117.3476257	1	140.3756416
PF3D7_0721100	684.4442517	1	849.1627822	190.048487	1	1	572.2020144	135.2116292	1
PF3D7_0721200	1	186.2598413	61.96275387	72.07097995	1	1	122.7427524	97.12020418	96.11214175
PF3D7_0721400	158.4515387	1	231.467623	106.0641889	1	1	91.30707296	75.50910825	1
PF3D7_0721700	1	1	1	1	1	1	1	125.4189915	1
PF3D7_0721800	1	1	79.38794846	1	1	1	1	1	1
PF3D7_0721900	1	1	1	1	1	1	1	71.37105427	1
PF3D7_0722100	1	1	69.0747448	1	1	1	1	1	1
PF3D7_0722200	1	1	1	3807.450909	1	8117.805085	1	96.21967164	1
PF3D7_0722300	110.881663	154.9818659	137.4856738	1	184.7762264	1	199.7626061	200.0027451	172.6310534
PF3D7_0722400	413.6038705	330.2507095	260.3587725	44.50786717	243.8717117	1	155.0463931	1	1
PF3D7_0722800	1	1	1	1	1	1	1	1203.26289	57.93005775
PF3D7_0722900	1	1	1	135.6811369	1	1	1	715.7885418	1
PF3D7_0723000	1	1	1	1	124.9793137	1	1	1	1
PF3D7_0723100	1	1	1	1	1	1	1	417.207452	1
PF3D7_0723300	1	1	105.2617056	199.4336578	1	885.2898565	1	2014.507534	104.7243345
PF3D7_0723800	365.4163239	1	753.8279951	1352.735356	1	1040.356875	567.6408757	380.8135318	849.3656047
PF3D7_0724200	145.6264054	1	47.95917073	1	1	1	123.3576594	1	97.15368082
PF3D7_0724300	1	1	107.5162239	1	1	1	104.3740301	1	64.85556838
PF3D7_0724400	102.0282566	142.0599556	1	1	1	1	1	1	1
PF3D7_0724500	1	1	1	1	1	1	1	1	302.4537956
PF3D7_0724600	159.6501325	1	240.3110765	304.2493588	1	1	86.7476319	1	354.0388202
PF3D7_0724800	118.0633623	1	104.880996	1	606.250045	137.2599464	123.7256242	121.9426151	185.9732111
PF3D7_0724900	1	1	1	1	2733.861108	716.2374291	145.6763921	3191.750581	272.2731936
PF3D7_0725200	107.9307623	1	1	1	1	1	1	1	1
PF3D7_0725300	186.7569277	303.8301879	1	1	1	101.8595482	1	1	1
PF3D7_0725400	1	1	1	70.62306978	10663.04586	3822.671429	1	1	1
PF3D7_0726100	288.7085099	1811.917996	62.8849583	1	604.6310965	97.2775869	141.4308981	1	83.2425117
PF3D7_0726200	1	1	1	1	1	1	1	212.523522	1
PF3D7_0726700	104.461285	1	308.9057352	281.6211465	1	1	125.8113881	503.3754183	1
PF3D7_0726900	200.4822124	1	93.6309567	1	1	1	107.5113462	1	1
PF3D7_0727200	100.8703127	234.2870025	1	1	1	1	110.7928182	203.2669023	75.1839709
PF3D7_0727500	150.0324058	1	277.1599727	80.80768425	1	1	216.5070554	1	146.6820406
PF3D7_0727600	135.733479	1	1	1	1	1	136.2969869	1	1
PF3D7_0727700	119.3171524	1	161.6201099	1	1	1	121.1636543	1	1
PF3D7_0728500	1	1	60.81363895	1	1	1	138.5098424	183.5367514	435.4427384
PF3D7_0728700	1	1	1	1	1	1	1	148.2954994	132.7984117
PF3D7_0728800	363.4414523	1	438.8837672	131.4471597	1	1	328.7207603	1	420.6237659
PF3D7_0729000	103.5657914	206.8937515	86.93179112	47.86577255	1	1	1	77.76916675	103.1272038
PF3D7_0729400	118.2389778	319.0663895	1	1	111.7630382	1	143.9430757	1	78.03254291
PF3D7_0729700	1	1	1	103.4772551	1	609.1912805	70.8612113	116.4684245	470.3097128
PF3D7_0729800	1	1	1	1	1	1	1	1	124.1547955
PF3D7_0730100	169.7445918	1	1	1	1	1	154.4455224	118.5599371	1
PF3D7_0730200	1	1	61.34514735	64.7630946	1	1	1	1	107.5594299
PF3D7_0730300	799.7764118	1203.891153	176.9005888	90.01605261	3344.819651	849.5422897	318.4271166	1	116.8782595
PF3D7_0730400	1	1	1	1	386.7914589	523.7171685	1	60.9411408	1
PF3D7_0730900	708.8062969	1179.442174	128.3814215	1	592.5226903	144.2798649	121.1348902	1	74.34958908
PF3D7_0731100	286.9905748	1714.682153	132.3884246	216.9448587	741.8532795	148.2687779	292.3171465	1	139.1505585
PF3D7_0731200	1	154.8269471	1	1	399.1935354	1	1	1	1
PF3D7_0731300	307.3273174	315.0218332	78.82024284	1	1	1	1	1	1
PF3D7_0731500	258.4867228	966.1951854	204.6313888	206.1500291	30433.94511	2265.57656	223.7772969	1	220.1229601
PF3D7_0731600	840.3203228	145.7580606	844.0837613	204.5921478	1	1	1	1	1
PF3D7_0731800	1	119.3865239	1	164.2675157	144.3025231	1	147.1325478	162.3793314	551.1013612
PF3D7_0800100	1	1	1	85.71367798	1	1	1	1	1
PF3D7_0800600	1	1	1	1	1	1	1	1	76.45314337
PF3D7_0800700	1	1	1	1	1	1	1	1	125.3436511
PF3D7_0801400	1	1	1	1	1	1	1	50.04316193	134.4155521
PF3D7_0801500	282.305224	438.0348362	65.82827471	1	102.3420107	1	146.7256508	79.63018955	144.0061056
PF3D7_0802100	183.1125583	1	774.8576654	1287.105381	1	1495.106217	328.3791169	398.9051955	862.7471996
PF3D7_0802200	987.4453357	1	396.8985487	55.22986319	1	1	264.6705892	60.85920187	1
PF3D7_0802300	187.3088055	310.2763357	1	1	105.0519368	1	118.9959137	1	68.13221207
PF3D7_0802500	143.0819428	1	192.3858386	213.3858928	1	481.6621574	145.1565826	1	68.56381108
PF3D7_0802600	92.23348315	1	252.8393102	1194.94841	1	3888.586842	149.2550107	167.4859342	132.5316358
PF3D7_0802700	1	1	1	1	1	1	1	154.9555911	1
PF3D7_0802800	1	1	97.06845551	330.8416004	1	535.6170615	136.9338814	152.0313667	292.2675642
PF3D7_0802900	1	1	1	1	1	1	1	73.17238314	1
PF3D7_0803200	1	1	259.1063542	1117.898158	1	344.7373808	1	478.215532	187.6438649
PF3D7_0803300	1	1	1	195.6063584	1	1	1	1	1
PF3D7_0803500	88.26403652	1	77.70062901	1	1627.494363	917.3737773	156.6913698	1	1
PF3D7_0803700	1	1	1	1	1	1	1	1	66.90409956
PF3D7_0804300	183.9890421	470.6721834	66.13086227	1	375.4250992	1	113.990956	318.7298065	70.09881618
PF3D7_0804400	106.0564478	1	233.0465374	128.0528346	1	1	92.21646527	1	1
PF3D7_0804600	114.8590513	97.15119635	92.23327055	1	1	1	70.57411139	1	1
PF3D7_0804700	94.83516626	127.2037203	1	127.5660381	1	1	256.4232805	3799.481623	1497.259834
PF3D7_0804800	192.6421092	308.8796362	160.0843613	1	1	1	143.9636219	1	46.05982983
PF3D7_0805100	1	1	1	1	1	114.4051209	76.20084314	281.3873763	149.7774114
PF3D7_0805200	1	1	1	1	1080.07638	1	1	1	1
PF3D7_0805300	1	1	1	1	2611.270682	851.1902361	1	1686.009754	1
PF3D7_0805400	1	1	1	1	1	1	1	65.8447712	1
PF3D7_0805600	203.0079139	163.3238566	144.3730131	126.0111854	1047.66955	160.7675125	80.8023355	1	1
PF3D7_0805700	209.8983439	1	495.1074994	898.6756105	1	226.1661926	138.3645442	94.14014842	94.86827762
PF3D7_0805800	1	1	1	1	1	1	1	212.2602242	1
PF3D7_0805900	1	1	1	1	1	1	1	1	183.3386011
PF3D7_0806300	1	1	176.0715383	349.2474521	1	76.2293073	1	64.16210005	86.18749457
PF3D7_0806400	1	1	88.1781307	228.5602557	1	1	133.8818446	1	1
PF3D7_0806500	103.9364531	183.3426749	51.74250249	92.13521419	887.2492559	243.424042	87.80596593	94.78416996	136.3085868
PF3D7_0806600	1	207.7484028	99.21463494	1	1	1	144.9145687	74.84768299	315.6778727
PF3D7_0806800	421.1741932	670.2798908	417.0394338	480.0062881	2484.667762	735.8824462	516.8678309	337.8057465	372.4129902
PF3D7_0807300	140.2117031	115.6765034	115.8677401	79.08588477	1	1	109.6904513	1	1
PF3D7_0807400	1	1	1	48.31193694	1	174.6963206	1	286.3069236	1
PF3D7_0807700	1	1	1	542.2030018	1	740.3816949	1	1	1
PF3D7_0808000	242.803276	1	1	1	1	1	210.3126159	1	226.7952926
PF3D7_0808100	152.7092372	1	298.0360594	174.0902105	1	1	209.4781409	97.67931516	1
PF3D7_0808200	1	1	1	1	1800.200323	418.586145	1	1	1
PF3D7_0808600	1	1	1	1	1	1	1	1	86.97406676
PF3D7_0809500	1	1	1	1	1	1	1	1	114.7642991
PF3D7_0809700	1	1	1	1	1	1	1	1	827.7225924
PF3D7_0809800	1	1	1	1	1	152.1071913	1	194.8336586	709.3431781
PF3D7_0810000	69.71098784	1	125.1851672	1	1	1	1	257.8190005	1
PF3D7_0810300	128.9338973	1	531.9895484	892.0272522	664.0626174	1814.759178	285.7897814	222.0390835	534.4582642
PF3D7_0810400	160.1916615	1	385.1367739	52.66543811	1	1	282.6836012	568.322313	1
PF3D7_0810500	116.4272179	1	69.68770467	1	1	1	96.13059965	136.684449	1
PF3D7_0810800	574.324865	336.7325023	123.617949	1	1	1	150.5103733	1	1
PF3D7_0810900_1	1	1	1	117.1576415	1	363.2266886	1	1	1
PF3D7_0811100	90.15208706	1	228.32576	112.5839099	1	1	117.6571062	1	112.4130267
PF3D7_0811500	91.40373151	130.1356853	1	1	1	1	1	1	1
PF3D7_0811600	1	1	262.2549455	675.9333633	1	517.723139	369.2679437	130.0869123	188.7657942
PF3D7_0811700	1	1	1	664.0482527	1	578.0265203	1	1	299.411567
PF3D7_0811800	232.4262765	1	190.3640694	80.30976537	1	1	196.2272604	1	1
PF3D7_0811900	244.3301927	1	639.9883348	819.4933961	1	1	105.500094	76.50632493	1
PF3D7_0812000	1	1	1	1	1	1	113.1851486	76.93957986	94.77675599
PF3D7_0812220	101.4142616	1	147.6873572	67.65913276	1	1	125.4360365	1	1
PF3D7_0812300	1	1	1	1	1	1	1	1	71.64619904
PF3D7_0812600	1	1	77.1915651	1	1	1	174.3257129	192.8095839	48.0527277
PF3D7_0812900	1	126.6635739	1	1	98.37806128	1	1	1	1
PF3D7_0813000	208.5504697	622.9886788	296.2949232	210.9229517	1320.671602	1	279.741197	365.9274787	288.4698438
PF3D7_0813100	1	1	61.22400923	434.4989454	1	548.7928312	1	90.63697585	1
PF3D7_0813200	147.9152771	1	195.166107	187.4748668	1	1	152.2679093	138.2587436	1
PF3D7_0813500	167.9289612	1	244.1451961	105.7038135	1	1	231.1592383	1164.007381	284.9312371
PF3D7_0813600	269.6391142	306.4413993	240.3832505	1	1	1	300.2828056	46.34165554	63.43583771
PF3D7_0813800	1	1	1	1	1	1	1	347.9956785	1
PF3D7_0814300	243.6002992	719.5086843	119.4083963	1	467.9823773	68.90543446	342.1142306	80.52935209	70.05077961
PF3D7_0814400	1	205.0785622	92.84003137	176.9355814	193.6539153	1	1	183.3235703	83.41350783
PF3D7_0814500	171.3870463	1223.075851	104.3520813	117.0747584	1013.518573	78.24199162	117.5723063	1	89.4572662
PF3D7_0814600	1	1	1	1	1	1	1	101.0560471	1
PF3D7_0814700	1	1	1	1	93.87731532	1	1	1	1
PF3D7_0815000	251.4179547	1	106.6609047	1	1	1	151.3370632	1	1
PF3D7_0815100	1	1	1	1	1	1	1	100.5416514	1
PF3D7_0815200	1	1	125.5666842	1	1	1	1	1	1
PF3D7_0815300	1	1	72.78643216	1	1	1	1	69.76211586	76.37791792
PF3D7_0815500	140.7318514	1	761.000975	445.9183677	1	1	81.86551315	72.90113537	1
PF3D7_0815700	1	1	61.65375002	1	1	1	66.77468652	1	1
PF3D7_0816000	160.5594608	175.7605531	1	1	1	1	140.3564178	1	1
PF3D7_0816100	1	508.8712956	179.7610674	291.2600264	186.2620661	259.9848853	1	1	1
PF3D7_0816200	1	1	63.73479723	80.7399479	1	1	1	119.4741543	1
PF3D7_0816300	1	1	1	1	1	1	124.1688942	1	339.1324557
PF3D7_0816600	403.5060181	1	179.13896	1	1	1	398.4495974	102.230807	175.3594311
PF3D7_0816700	1	1	58.70060195	1	1	1	1	1	1
PF3D7_0816800	1	1	1	1	1	1	1	1088.254568	1
PF3D7_0816900	1	1	1	1	1	1	1	48.42161909	288.2412294
PF3D7_0817100	118.2504718	1	1	1	1	1	190.5375476	1	172.7596055
PF3D7_0817600	1	1	1	818.2175269	1	3395.545552	1	550.5156697	1
PF3D7_0817700	1	1	1	1459.7908	1	1975.039536	88.4318671	110.5273159	138.4505704
PF3D7_0818100	1	1	1	1	1134.547255	806.7287537	1	1	1
PF3D7_0818300	1	1	1	1	1	1	1	192.0020579	1
PF3D7_0818600	1	1	1	1	95.70838177	1	1	1	1
PF3D7_0818800	155.8856907	363.5775155	43.92183454	1	88.12539708	1	90.47378675	128.4389547	1
PF3D7_0819100	200.9814538	217.5734581	80.11770901	1	104.3116821	1	1	60.79979058	1
PF3D7_0819300	1	1	1	1	1	1	1	1	48.19457082
PF3D7_0819500	1	1	1	1	1	1	179.7615016	61.37251327	76.31860148
PF3D7_0819600	109.4632103	1	181.1590852	301.9118736	1	432.6547459	103.0367373	448.6757282	1
PF3D7_0819900	132.1507125	124.8517956	89.04985	1	1	1	139.0639467	67.54668888	1
PF3D7_0820100	157.9782663	1	109.5496088	1	1	1	302.5506809	133.4856636	132.0814869
PF3D7_0820400	1	1	1	1	1	1	1	1	77.06721149
PF3D7_0820600	1	1	1	1	1	1	1	1	181.7441633
PF3D7_0820800	141.9903235	1	96.47342435	1	1	1	130.1894982	1	69.1885935
PF3D7_0821100	241.1495421	816.9450877	187.3068318	124.3467941	382.6492967	1	163.8396304	1	58.13960498
PF3D7_0821400	58.21624582	1	149.0824958	80.70440053	419.4677036	1	1	1	1
PF3D7_0821500	199.5793104	272.3528256	83.46335875	1	1	1	211.1749311	80.2010687	1
PF3D7_0821600	251.204073	425.75577	100.5852279	1	163.3583883	1	181.9427351	123.5236086	74.83662213
PF3D7_0821800	1	1	153.1734948	90.28013549	1	1	113.446574	221.5522699	1
PF3D7_0822000	149.4481611	1	141.1740292	1	1	1	129.7002005	1	1
PF3D7_0822200	212.2033274	184.878824	1	1	1	1	350.9173013	184.1135952	180.0047762
PF3D7_0822400	1	1	1	1	1	1	129.8787839	566.0840112	1105.44618
PF3D7_0822500	1	1	1	1	1	1	1	1	80.96166853
PF3D7_0822700	313.8944889	1	1	1	1	1	105.4646673	1	1
PF3D7_0822800	85.42858169	129.9079946	112.3367439	1	1	1	109.3716616	101.0722183	1
PF3D7_0822900	1	103.9772192	1	1	1819.897892	6395.18304	1	1	1
PF3D7_0823100	113.017925	159.3814719	1	1	1	1	1	1	1
PF3D7_0823400	1	1	1	1	1	1	1	1	90.0278021
PF3D7_0823500	1	1	1	1	1	1	201.2772067	1	1
PF3D7_0823800	151.9958975	1	256.2616139	267.6131522	1	1	134.8045113	1	1
PF3D7_0824000	1	1	1	1	1	1	1	65.54422591	1
PF3D7_0824100	1	1	1	1	1	1	101.5928938	1	113.8284508
PF3D7_0824200	284.6474225	1	172.0947769	1	1	1	154.0523786	1	242.6160436
PF3D7_0824300	80.54244846	1	160.1217483	227.0168509	1	1	1	257.326577	129.3324334
PF3D7_0824400	220.4837495	1	157.1388538	1	1	1	180.4306482	1	1
PF3D7_0824500	204.3710116	1	110.1294283	1	1	1	127.2346739	197.5683596	1
PF3D7_0824600	144.465602	198.1890779	79.19083375	1	1	1	112.2970137	92.26803109	92.20803772
PF3D7_0824700	1	1	98.3228823	1	1	1	1	1	83.16984267
PF3D7_0824900	180.4740163	281.5055836	1	1	94.64423464	1	207.7786104	122.6041543	105.6403076
PF3D7_0825100	1	1	1	1	1	1	1	1	253.5407335
PF3D7_0825300	1	1	75.38459521	1	1	1	67.79959736	376.3902254	1
PF3D7_0825500	207.7232724	562.2263755	94.22835701	1	238.8245316	1	303.2874304	249.7655632	141.3399473
PF3D7_0825600	1	1	60.29042103	1	1	1	1	1	1
PF3D7_0825700	1	1	1	1	1	1	1	6401.335	1
PF3D7_0825800	1	1	1	1	1	1	66.20303143	6151.540111	1
PF3D7_0825900	1	1	1	1	1	1	1	1538.710122	1
PF3D7_0826000	156.8853271	1	1	1	1	1	175.6558297	1	93.69343637
PF3D7_0826200	1	1	1	129.6478953	1	1	111.620342	242.4888987	154.7657887
PF3D7_0826400	1	1	1	137.9400598	1	1	1	1	68.9814752
PF3D7_0826600	1	1	1	52.75201719	1	1	1	1	1
PF3D7_0826700	988.5292253	1123.753203	417.0064077	107.7242497	161.4966882	1	411.2627876	62.77560909	68.20877166
PF3D7_0827200	1	1	1	1	1	1	1	1424.02735	1
PF3D7_0827400	1	1	1	1	1	1	1	1541.180788	1
PF3D7_0828000	1	1	1	1	1	1	1	525.803673	1
PF3D7_0828100	129.2531314	1	1	1	1	1	233.6472183	101.6181042	84.54236624
PF3D7_0828300	118.1409108	1	246.2244579	122.2553861	1	1	134.7382716	1	134.4490998
PF3D7_0828400	97.24937974	1	94.69750381	1	1	1	1	1	1
PF3D7_0828600	1	1	1	128.9812627	1	141.6174593	1	215.9939255	378.7535679
PF3D7_0828700	1	1	1	529.8235703	1	680.7255308	85.92849095	451.8614662	1621.78779
PF3D7_0828800	1	1	1	1	3117.913925	780.6847073	1	158.7280657	82.17973434
PF3D7_0828900	1	1	1	98.89674829	1	1	1	1	1
PF3D7_0829200	113.0631132	1	1	1	1	1	127.4841063	100.802991	1
PF3D7_0829400	1	1	1	87.87090749	1	1	1	1	88.5498589
PF3D7_0829500	1	1	1	300.0127764	1	1	167.6766006	263.9975245	690.7673587
PF3D7_0829600	1	1	1	1	1	1	113.6701965	264.8066751	126.8268992
PF3D7_0830400	745.6905065	1556.448908	491.7610089	245.2408213	476.5562483	1	463.9635924	55.07043752	54.58817939
PF3D7_0830500	407.8619714	3835.811363	109.7884679	93.53787489	2144.699926	204.2207174	219.9866875	1	72.02010578
PF3D7_0830600	199.3577337	1114.82151	1	1	418.2869438	100.7946878	137.3625688	1	1
PF3D7_0830700	494.3588789	283.8330637	1	1	1	1	1	1	1
PF3D7_0830800	1	269.6160746	1	132.8472452	1	1	612.4578808	104.4858709	197.180331
PF3D7_0830900	1	1	1	1	86.29053967	136.8744576	1	1	74.52814292
PF3D7_0831100	1	1	1	1	1	1	177.7997559	1	1
PF3D7_0831200	1	791.6491286	225.1280671	213.999542	204.9753327	1	280.9658621	113.0291118	199.9158869
PF3D7_0831300	162.8547048	1	169.4169862	1	1	1	783.7289129	322.5380102	876.1715685
